,datetime,temperature,precipitation_total,wind_gust,wind_speed,cloud_cover_total,sunshine_duration
0,,°C,mm,km/h,km/h,%,min
2878,2023-07-29 21:00:00,19.230246,1.5,15.4800005,7.491114,41,0
2879,2023-07-29 22:00:00,19.350245,0.2,16.199999,5.991594,44,0
2880,2023-07-29 23:00:00,19.290245,0.9,20.16,6.9247384,77,0
2881,2023-07-30 00:00:00,19.160246,0.8,23.4,5.8048253,38,0
2882,2023-07-30 01:00:00,18.820246,0.3,24.48,8.435069,22,0
2883,2023-07-30 02:00:00,18.430244,0.2,26.28,9.931042,64,0
2884,2023-07-30 03:00:00,18.410246,0.1,26.64,9.726664,74,0
2885,2023-07-30 04:00:00,18.350245,0.2,28.08,9.290511,53,0
2886,2023-07-30 05:00:00,18.600245,0.2,24.48,8.942214,38,35.60387
2887,2023-07-30 06:00:00,19.240246,0.2,29.16,10.739832,45,32.727272
2888,2023-07-30 07:00:00,19.670246,0.1,31.319998,13.202726,44,33.333336
2889,2023-07-30 08:00:00,20.300245,0,42.12,13.32,28,43.0303
2890,2023-07-30 09:00:00,20.840246,0,40.68,14.345898,56,26.060608
2891,2023-07-30 10:00:00,22.520245,0,37.079998,13.896187,37,37.57576
2892,2023-07-30 11:00:00,23.390245,0,41.760002,16.75064,31,41.21212
2893,2023-07-30 12:00:00,23.890245,0,43.199997,18.057508,24,45.454544
2894,2023-07-30 13:00:00,24.020245,0,45.36,17.64,21,47.272724
2895,2023-07-30 14:00:00,24.400246,0,44.639996,17.654688,37,37.57576
2896,2023-07-30 15:00:00,24.240246,0,42.48,17.015474,46,32.121212
2897,2023-07-30 16:00:00,23.890245,0,39.96,15.226764,20,47.878788
2898,2023-07-30 17:00:00,23.120245,0,36.36,13.202726,16.5,50
2899,2023-07-30 18:00:00,22.310246,0,30.239998,10.829959,26.7,43.818184
2900,2023-07-30 19:00:00,19.580246,0,24.119999,6.87779,3.3000002,58
2901,2023-07-30 20:00:00,17.690245,0,16.199999,6.151683,6,9.127778
2902,2023-07-30 21:00:00,15.960245,0,14.04,7.289445,3,0
2903,2023-07-30 22:00:00,15.110246,0,14.04,5.6233797,4,0
2904,2023-07-30 23:00:00,14.910245,0,14.04,5.904439,8,0
2905,2023-07-31 00:00:00,14.140245,0,13.32,5.95906,11.1,0
2906,2023-07-31 01:00:00,12.980246,0,14.04,5.95906,29.7,0
2907,2023-07-31 02:00:00,12.900246,0,13.679999,5.6920996,29.7,0
2908,2023-07-31 03:00:00,12.900246,0,13.679999,5.6920996,30.000002,0
2909,2023-07-31 04:00:00,12.580245,0,13.32,5.2416787,30.000002,0
2910,2023-07-31 05:00:00,13.690246,0,13.679999,6.379216,28.800001,40.063637
2911,2023-07-31 06:00:00,15.380245,0,15.84,7.8625183,24.6,45.090908
2912,2023-07-31 07:00:00,17.200245,0,22.319998,9.585739,24,45.454544
2913,2023-07-31 08:00:00,18.980246,0,29.519999,11.966954,42,34.545456
2914,2023-07-31 09:00:00,20.310246,0.2,32.039997,13.276144,44,33.333336
2915,2023-07-31 10:00:00,21.970245,0,36,11.592894,43,33.939392
2916,2023-07-31 11:00:00,23.180244,0,37.079998,12.096214,58,24.848484
2917,2023-07-31 12:00:00,24.100245,0,37.44,13.044722,41,35.151512
2918,2023-07-31 13:00:00,25.140245,0,37.8,12.783802,30.000002,41.81818
2919,2023-07-31 14:00:00,25.330246,0,37.44,11.435313,29.400002,42.181816
2920,2023-07-31 15:00:00,25.120245,0,36.719997,11.119281,28.500002,42.727272
2921,2023-07-31 16:00:00,25.020245,0,35.64,11.726277,27.900002,43.090904
2922,2023-07-31 17:00:00,24.830246,0,33.48,10.308831,29,42.424244
2923,2023-07-31 18:00:00,24.050245,0,28.8,7.754637,49,30.303032
2924,2023-07-31 19:00:00,22.010244,0,19.44,6.1305785,91,4.8484864
2925,2023-07-31 20:00:00,21.430244,0,18.72,8.373386,100,0
2926,2023-07-31 21:00:00,20.680244,0,19.44,7.0911775,95,0
2927,2023-07-31 22:00:00,20.900246,0,24.48,9.726664,92,0
2928,2023-07-31 23:00:00,20.620245,0.2,23.4,9,100,0
2929,2023-08-01 00:00:00,21.140245,0,27,8.217153,97,0
2930,2023-08-01 01:00:00,21.450245,0,33.48,8.587338,96,0
2931,2023-08-01 02:00:00,21.380245,0,39.6,12.682018,93,0
2932,2023-08-01 03:00:00,21.030245,0,42.12,13.392774,78,0
2933,2023-08-01 04:00:00,20.440245,0,43.56,14.77755,97,0
2934,2023-08-01 05:00:00,19.570246,0.5,49.32,15.349684,98,0.557913
2935,2023-08-01 06:00:00,17.890245,0.9,56.16,16.831684,98,0.6060612
2936,2023-08-01 07:00:00,16.590246,1.9,50.039997,18.668005,100,0
2937,2023-08-01 08:00:00,16.670246,2.7,50.399998,20.018072,96,1.8181801
2938,2023-08-01 09:00:00,17.880245,1.6,48.96,19.734436,86,7.878789
2939,2023-08-01 10:00:00,18.450245,1.3,44.639996,15.277749,79,12.121214
2940,2023-08-01 11:00:00,18.870245,1,42.839996,17.10284,57,25.454548
2941,2023-08-01 12:00:00,19.840246,1.2,42.48,18.455048,31,41.21212
2942,2023-08-01 13:00:00,20.450245,0.3,49.32,18.806337,49,30.303032
2943,2023-08-01 14:00:00,20.890245,0,57.239998,17.81909,46,32.121212
2944,2023-08-01 15:00:00,21.170246,0,50.399998,12.245294,36,38.181816
2945,2023-08-01 16:00:00,21.220245,0.1,39.96,13.797913,33,39.999996
2946,2023-08-01 17:00:00,21.140245,0,39.239998,13.207634,36,38.181816
2947,2023-08-01 18:00:00,20.460245,0,32.760002,12.303366,40,35.757576
2948,2023-08-01 19:00:00,19.050245,0,28.08,9.693296,42,34.545456
2949,2023-08-01 20:00:00,17.920246,0,22.68,7.7043357,39,4.20202
2950,2023-08-01 21:00:00,16.540245,0,20.16,8.373386,30.000002,0
2951,2023-08-01 22:00:00,16.110247,0,19.8,8.699793,62,0
2952,2023-08-01 23:00:00,15.550245,0,19.44,6.638072,30,0
2953,2023-08-02 00:00:00,15.580245,0,18.72,6.5693827,98,0
2954,2023-08-02 01:00:00,15.180245,0,17.64,7.9526596,92,0
2955,2023-08-02 02:00:00,15.920245,0,18,7.771331,98,0
2956,2023-08-02 03:00:00,16.160246,0.4,19.08,8.654986,100,0
2957,2023-08-02 04:00:00,16.270247,0.5,19.08,7.42159,100,0
2958,2023-08-02 05:00:00,16.170246,0.3,23.039999,8.209263,100,0
2959,2023-08-02 06:00:00,16.590246,0.6,31.319998,10.390226,100,0
2960,2023-08-02 07:00:00,17.250246,0.8,30.599998,10.8955765,100,0
2961,2023-08-02 08:00:00,19.030245,0.3,34.92,12.324414,97,1.2121224
2962,2023-08-02 09:00:00,21.510244,0,38.88,13.450708,47,31.51515
2963,2023-08-02 10:00:00,23.900246,0,49.32,28.954834,90,5.454544
2964,2023-08-02 11:00:00,25.760244,0,68.03999,29.96662,81,10.909091
2965,2023-08-02 12:00:00,26.970245,0,71.28,28.00837,80,11.515152
2966,2023-08-02 13:00:00,27.540245,0,70.56,24.985659,70,17.575756
2967,2023-08-02 14:00:00,27.630245,0,61.56,27.288855,61,23.030302
2968,2023-08-02 15:00:00,27.620245,0,52.92,26.758923,67,19.393942
2969,2023-08-02 16:00:00,26.090246,0.4,53.28,22.38378,76,13.939394
2970,2023-08-02 17:00:00,24.320246,0.3,69.479996,22.870626,68,18.78788
2971,2023-08-02 18:00:00,22.510244,0.5,67.67999,21.26744,86,7.878789
2972,2023-08-02 19:00:00,21.750246,0.4,71.28,22.553936,28,43.0303
2973,2023-08-02 20:00:00,20.780245,0.2,52.92,23.565567,24,4.2045455
2974,2023-08-02 21:00:00,20.120245,0,53.28,22.35481,36,0
2975,2023-08-02 22:00:00,19.360245,0,51.48,21.900904,25,0
2976,2023-08-02 23:00:00,19.220245,0,51.12,20.523157,54,0
2977,2023-08-03 00:00:00,19.190245,0,51.48,20.808498,57,0
2978,2023-08-03 01:00:00,18.850245,0,52.199997,23.090569,64,0
2979,2023-08-03 02:00:00,18.510244,0,54,24.57511,43,0
2980,2023-08-03 03:00:00,18.150246,0,54,22.97522,38,0
2981,2023-08-03 04:00:00,17.870245,0,52.199997,20.466246,34,0
2982,2023-08-03 05:00:00,17.870245,0,50.039997,19.373219,42,30.342424
2983,2023-08-03 06:00:00,18.360245,0,49.32,17.339897,60,23.636362
2984,2023-08-03 07:00:00,19.020245,0,49.68,19.734436,63,21.818182
2985,2023-08-03 08:00:00,19.740246,0,53.28,23.565569,38,36.969692
2986,2023-08-03 09:00:00,20.400246,0,65.520004,22.553936,32,40.606064
2987,2023-08-03 10:00:00,21.160246,0,66.96,23.773632,91,4.8484864
2988,2023-08-03 11:00:00,21.510244,0,65.159996,21.924562,63,21.818182
2989,2023-08-03 12:00:00,22.140245,0,60.839996,25.600533,55,26.666664
2990,2023-08-03 13:00:00,22.600245,0,52.199997,23.132626,39,36.36364
2991,2023-08-03 14:00:00,23.210245,0,51.839996,19.93048,46,32.121212
2992,2023-08-03 15:00:00,23.160246,0,55.8,17.651016,41,35.151512
2993,2023-08-03 16:00:00,23.030245,0,48.239998,15.546833,39,36.36364
2994,2023-08-03 17:00:00,22.130245,0,38.16,12.620554,34,39.39394
2995,2023-08-03 18:00:00,20.990246,0,31.68,6.87779,28,43.0303
2996,2023-08-03 19:00:00,18.730246,0,16.919998,4.6800003,19,48.484848
2997,2023-08-03 20:00:00,19.020245,0,12.599999,3.2399998,12,3.6616163
2998,2023-08-03 21:00:00,16.960245,0,10.799999,3.6179552,13,0
2999,2023-08-03 22:00:00,15.480246,0,11.879999,3.319036,69,0
3000,2023-08-03 23:00:00,15.200245,0,12.599999,3.6,45,0
3001,2023-08-04 00:00:00,15.160245,0,13.32,2.5455842,47,0
3002,2023-08-04 01:00:00,15.790245,0,14.4,3.4152596,65,0
3003,2023-08-04 02:00:00,15.720245,0,15.119999,4.5536795,68,0
3004,2023-08-04 03:00:00,16.030245,0,14.4,3.9763298,76,0
3005,2023-08-04 04:00:00,16.070246,0,12.24,3.8773184,95,0
3006,2023-08-04 05:00:00,16.120245,0,10.799999,2.968636,94,2.5959592
3007,2023-08-04 06:00:00,16.270247,0,11.159999,2.7416782,100,0
3008,2023-08-04 07:00:00,16.740246,0.5,13.32,2.2768397,99,0
3009,2023-08-04 08:00:00,17.340246,0.6,12.24,2.52,98,0.6060612
3010,2023-08-04 09:00:00,18.230246,0.2,18.359999,3.0547013,64,21.212122
3011,2023-08-04 10:00:00,18.560246,0.1,20.16,4.32,100,0
3012,2023-08-04 11:00:00,19.180244,0,20.519999,3.8773184,99,0
3013,2023-08-04 12:00:00,19.690245,0,21.599998,3.096837,100,0
3014,2023-08-04 13:00:00,19.580246,0.7,23.039999,4.8433046,100,0
3015,2023-08-04 14:00:00,19.500246,0.5,29.519999,8.209263,94,3.0303025
3016,2023-08-04 15:00:00,19.060246,0,38.519997,10.495713,97,1.2121224
3017,2023-08-04 16:00:00,18.790245,0.1,39.6,10.028439,91,4.8484864
3018,2023-08-04 17:00:00,18.530245,0.2,33.839996,9.028754,57,25.454548
3019,2023-08-04 18:00:00,18.010244,0.1,27,6.6087217,71,16.969696
3020,2023-08-04 19:00:00,17.190245,0.3,19.08,4.829907,65,20.60606
3021,2023-08-04 20:00:00,16.780245,0,13.32,3.8268526,57,1.1101011
3022,2023-08-04 21:00:00,16.450245,0,11.5199995,4.452954,30,0
3023,2023-08-04 22:00:00,15.380245,0.1,11.5199995,5.0911684,57,0
3024,2023-08-04 23:00:00,14.830245,0,11.159999,5.506941,64,0
3025,2023-08-05 00:00:00,14.670245,0,9.72,4.5536795,73,0
3026,2023-08-05 01:00:00,14.3102455,0,9,4.452954,84,0
3027,2023-08-05 02:00:00,14.190246,0,10.08,5.0911684,74,0
3028,2023-08-05 03:00:00,13.850245,0,10.440001,5.2416787,69,0
3029,2023-08-05 04:00:00,14.050245,0,11.159999,4.452954,60,0
3030,2023-08-05 05:00:00,13.940246,0,10.440001,3.671294,51,24.28283
3031,2023-08-05 06:00:00,14.790245,0,12.959999,4.379589,37,37.57576
3032,2023-08-05 07:00:00,16.240246,0,14.04,4.0249224,54,27.272726
3033,2023-08-05 08:00:00,17.270245,0,17.28,4.68,52,28.48485
3034,2023-08-05 09:00:00,18.590246,0,18.72,5.3999996,37,37.57576
3035,2023-08-05 10:00:00,19.880245,0.1,19.44,5.634891,58,24.848484
3036,2023-08-05 11:00:00,20.610245,0.1,20.16,6.6087217,39,36.36364
3037,2023-08-05 12:00:00,21.400246,0,22.319998,8.39657,40,35.757576
3038,2023-08-05 13:00:00,21.960245,0,25.56,11.043261,46,32.121212
3039,2023-08-05 14:00:00,22.370245,0,29.16,9.339208,33,39.999996
3040,2023-08-05 15:00:00,22.560246,0,29.16,9.1641035,22,46.666668
3041,2023-08-05 16:00:00,22.120245,0,29.16,11.753877,38,36.969692
3042,2023-08-05 17:00:00,21.460245,0,29.88,10.308831,67,19.393942
3043,2023-08-05 18:00:00,20.200245,0,28.44,10.853866,75,14.545455
3044,2023-08-05 19:00:00,19.160246,0,26.64,11.609651,59,24.242424
3045,2023-08-05 20:00:00,18.220245,0.2,27.72,11.525623,59,0.43771043
3046,2023-08-05 21:00:00,17.900246,0,26.64,9.83268,68,0
3047,2023-08-05 22:00:00,16.550245,0,28.08,9,56,0
3048,2023-08-05 23:00:00,16.690245,0,29.88,11.480557,57,0
3049,2023-08-06 00:00:00,16.780245,0,32.399998,12.819235,42,0
3050,2023-08-06 01:00:00,16.360247,0,36,13.493999,32,0
3051,2023-08-06 02:00:00,16.060246,0,40.68,15.778516,42,0
3052,2023-08-06 03:00:00,15.430245,0,40.32,17.709658,75,0
3053,2023-08-06 04:00:00,14.570246,0.2,43.56,18.837322,76,0
3054,2023-08-06 05:00:00,,0.8,50.399998,20.447239,81,8.866667
3055,2023-08-06 06:00:00,,0.8,52.199997,21.900904,77,13.333332
3056,2023-08-06 07:00:00,,0.6,50.399998,21.900904,88,6.666666
3057,2023-08-06 08:00:00,,0.4,50.399998,23.263912,94,3.0303025
3058,2023-08-06 09:00:00,,0.4,52.199997,22.73707,100,0
3059,2023-08-06 10:00:00,,0.6,52.92,20.63023,95,2.4242413
3060,2023-08-06 11:00:00,,0.9,50.399998,21.09305,96,1.8181801
3061,2023-08-06 12:00:00,,0.5,46.8,21.129885,99,0
3062,2023-08-06 13:00:00,,0.3,51.12,20.037485,91,4.8484864
3063,2023-08-06 14:00:00,,0.2,58.679996,20.275385,78,12.727271
3064,2023-08-06 15:00:00,,0.1,61.56,20.833395,71,16.969696
3065,2023-08-06 16:00:00,,0.4,60.120003,19.70815,45,32.727272
3066,2023-08-06 17:00:00,,0.2,50.039997,17.731598,30,41.81818
3067,2023-08-06 18:00:00,,0,39.96,15.124284,41,35.151512
3068,2023-08-06 19:00:00,,0,35.28,12.429127,34,39.142258
3069,2023-08-06 20:00:00,,0,30.239998,10.30883,29,0
3070,2023-08-06 21:00:00,,0,25.919998,10.1887,31,0
3071,2023-08-06 22:00:00,,0,25.199999,9.511088,53,0
3072,2023-08-06 23:00:00,,0,26.28,10.009036,47,0
3073,2023-08-07 00:00:00,,0,26.28,10.233123,56,0
3074,2023-08-07 01:00:00,,0,24.84,9.885262,45,0
3075,2023-08-07 02:00:00,,0,23.759998,9.585739,39,0
3076,2023-08-07 03:00:00,,0,21.96,8.435069,45,0
3077,2023-08-07 04:00:00,12.460245,0,19.8,8.404285,57,0
3078,2023-08-07 05:00:00,12.410245,0.1,19.08,8.913181,82,8.14798
3079,2023-08-07 06:00:00,12.920245,0.2,20.880001,9.449572,70,17.575756
3080,2023-08-07 07:00:00,13.650246,0,30.599998,11.298495,45,32.727272
3081,2023-08-07 08:00:00,14.230246,0,36.719997,11.27553,64,21.212122
3082,2023-08-07 09:00:00,15.430245,0,35.64,12.0694,39,36.36364
3083,2023-08-07 10:00:00,16.520247,0,37.44,10.823973,58,24.848484
3084,2023-08-07 11:00:00,17.270245,0.2,37.079998,11.966953,37,37.57576
3085,2023-08-07 12:00:00,18.280245,0.1,37.079998,12.6462,53,27.878788
3086,2023-08-07 13:00:00,18.480246,0,34.92,12.605142,55,26.666664
3087,2023-08-07 14:00:00,18.920246,0,34.56,13.004921,44,33.333336
3088,2023-08-07 15:00:00,19.030245,0,34.2,12.261158,31,41.21212
3089,2023-08-07 16:00:00,19.150246,0,31.68,11.5199995,37,37.57576
3090,2023-08-07 17:00:00,19.370245,0,28.44,10.805999,47,31.51515
3091,2023-08-07 18:00:00,18.240246,0,24.84,6.638072,42,34.545456
3092,2023-08-07 19:00:00,15.170245,0,15.84,5.6002855,35,37.559593
3093,2023-08-07 20:00:00,14.100245,0,11.5199995,6.379216,30,0
3094,2023-08-07 21:00:00,12.690246,0,11.879999,6.28713,24.300001,0
3095,2023-08-07 22:00:00,11.720245,0,11.879999,6.193674,47,0
3096,2023-08-07 23:00:00,11.850245,0,11.5199995,5.0911684,74,0
3097,2023-08-08 00:00:00,11.450245,0,11.5199995,5.0528407,63,0
3098,2023-08-08 01:00:00,11.320246,0,11.879999,4.32,12,0
3099,2023-08-08 02:00:00,10.400246,0,11.159999,5.0528407,9,0
3100,2023-08-08 03:00:00,9.700245,0,11.159999,5.0528407,15,0
3101,2023-08-08 04:00:00,9.080245,0,11.5199995,5.0528407,17,0
3102,2023-08-08 05:00:00,10.100245,0,11.159999,5.506941,34,30.300505
3103,2023-08-08 06:00:00,12.520246,0,13.679999,6.489992,57,25.454548
3104,2023-08-08 07:00:00,14.690246,0,16.919998,6.5693827,80,11.515152
3105,2023-08-08 08:00:00,17.050245,0,18.72,7.24486,80,11.515152
3106,2023-08-08 09:00:00,19.070246,0,21.96,8.913181,77,13.333332
3107,2023-08-08 10:00:00,20.250246,0,24.84,9.290511,64,21.212122
3108,2023-08-08 11:00:00,21.370245,0,26.28,10.163227,58,24.848484
3109,2023-08-08 12:00:00,21.650246,0,27,10.661107,70,17.575756
3110,2023-08-08 13:00:00,22.080246,0,28.08,10.390226,46,32.121212
3111,2023-08-08 14:00:00,22.420246,0,27.72,10.041354,19,48.484848
3112,2023-08-08 15:00:00,22.490246,0,27,9.605998,41,35.151512
3113,2023-08-08 16:00:00,22.690245,0,26.28,8.905908,47,31.51515
3114,2023-08-08 17:00:00,22.320246,0,24.119999,7.69592,55,26.666664
3115,2023-08-08 18:00:00,20.710245,0,19.08,3.8939953,57,25.454548
3116,2023-08-08 19:00:00,18.550245,0,12.24,5.3517847,31,38.85387
3117,2023-08-08 20:00:00,16.620245,0,11.5199995,5.4119864,30.000002,0
3118,2023-08-08 21:00:00,16.400246,0,11.879999,4.73506,71,0
3119,2023-08-08 22:00:00,16.510246,0,11.879999,5.4833565,99,0
3120,2023-08-08 23:00:00,16.370245,0,11.879999,4.73506,100,0
3121,2023-08-09 00:00:00,16.030245,0,11.879999,4.32,97,0
3122,2023-08-09 01:00:00,15.290245,0,11.879999,3.9763298,97,0
3123,2023-08-09 02:00:00,15.300245,0,11.879999,4.3349743,64,0
3124,2023-08-09 03:00:00,15.170245,0,13.32,5.0911684,81,0
3125,2023-08-09 04:00:00,15.520246,0,14.4,7.2805495,62,0
3126,2023-08-09 05:00:00,15.790245,0,14.759999,7.42159,75,10.868687
3127,2023-08-09 06:00:00,16.590246,0,16.919998,7.5170207,90,5.454544
3128,2023-08-09 07:00:00,17.360245,0,18,7.729527,82,10.30303
3129,2023-08-09 08:00:00,18.310246,0,18,8.435069,91,4.8484864
3130,2023-08-09 09:00:00,19.690245,0,18.72,8.942214,77,13.333332
3131,2023-08-09 10:00:00,21.200245,0,21.24,8.14587,71,16.969696
3132,2023-08-09 11:00:00,22.740246,0,28.44,10.805998,53,27.878788
3133,2023-08-09 12:00:00,23.220245,0,30.239998,13.1041975,49,30.303032
3134,2023-08-09 13:00:00,23.540245,0,30.239998,14.764389,100,0
3135,2023-08-09 14:00:00,23.930244,0,32.399998,13.627795,76,13.939394
3136,2023-08-09 15:00:00,23.950245,0,34.2,12.303366,70,17.575756
3137,2023-08-09 16:00:00,23.380245,0,32.399998,13.089354,65,20.60606
3138,2023-08-09 17:00:00,22.830246,0,29.88,10.195057,48,30.90909
3139,2023-08-09 18:00:00,21.970245,0,22.68,5.634891,37,37.57576
3140,2023-08-09 19:00:00,20.420246,0,14.04,5.937272,31,37.70909
3141,2023-08-09 20:00:00,19.370245,0,11.5199995,4.510787,21,0
3142,2023-08-09 21:00:00,16.480246,0,8.64,2.5455842,27,0
3143,2023-08-09 22:00:00,14.990245,0,8.28,2.4149535,14,0
3144,2023-08-09 23:00:00,14.550245,0,7.5599995,2.1897945,16,0
3145,2023-08-10 00:00:00,14.910245,0,7.2,2.16,16,0
3146,2023-08-10 01:00:00,14.970245,0,5.3999996,2.52,23,0
3147,2023-08-10 02:00:00,14.380245,0,6.8399997,2.5455842,27,0
3148,2023-08-10 03:00:00,13.890245,0,8.28,2.968636,24,0
3149,2023-08-10 04:00:00,13.530245,0,8.64,2.6208394,17,0
3150,2023-08-10 05:00:00,13.910245,0,9,1.609969,10,39.091076
3151,2023-08-10 06:00:00,16.500246,0,10.799999,2.9024127,8,55.151512
3152,2023-08-10 07:00:00,19.190245,0,10.08,2.0991426,10,53.939396
3153,2023-08-10 08:00:00,21.260244,0,12.24,2.8799999,6,56.363636
3154,2023-08-10 09:00:00,22.970245,0,15.84,4.0249224,1,59.393936
3155,2023-08-10 10:00:00,24.680244,0,17.64,5.771239,0.3,59.81818
3156,2023-08-10 11:00:00,25.850245,0,17.64,3.6,2.4,58.545456
3157,2023-08-10 12:00:00,27.120245,0,17.28,0.5091169,7.2000003,55.636364
3158,2023-08-10 13:00:00,28.020245,0,18,2.8799999,18,49.090908
3159,2023-08-10 14:00:00,28.370245,0,18.359999,5.634891,11,53.333332
3160,2023-08-10 15:00:00,28.430244,0,18.72,7.9932966,14.400001,51.272728
3161,2023-08-10 16:00:00,28.250246,0,18.72,8.4963045,25.500002,44.545456
3162,2023-08-10 17:00:00,27.120245,0,18,7.5685663,26.1,44.18182
3163,2023-08-10 18:00:00,25.180244,0,16.919998,6.489992,23.1,46
3164,2023-08-10 19:00:00,22.740246,0,16.56,7.2805495,1.5,52.443184
3165,2023-08-10 20:00:00,20.700245,0,14.04,8.427383,1,0
3166,2023-08-10 21:00:00,19.050245,0,12.959999,8.534353,0,0
3167,2023-08-10 22:00:00,18.240246,0,12.599999,5.95906,1.2,0
3168,2023-08-10 23:00:00,17.990246,0,10.440001,3.8939953,0,0
3169,2023-08-11 00:00:00,16.260246,0,8.64,3.219938,0,0
3170,2023-08-11 01:00:00,14.520246,0,9,1.835647,0,0
3171,2023-08-11 02:00:00,14.270246,0,9.36,2.0991426,3,0
3172,2023-08-11 03:00:00,14.080245,0,9,2.3051248,0,0
3173,2023-08-11 04:00:00,14.080245,0,8.64,2.0364676,0,0
3174,2023-08-11 05:00:00,14.910245,0,8.64,2.3051248,0,42.133335
3175,2023-08-11 06:00:00,18.000246,0,11.159999,4.198285,0,60
3176,2023-08-11 07:00:00,20.780245,0,12.24,2.8116899,0,60
3177,2023-08-11 08:00:00,23.300245,0,12.24,2.5455842,0,60
3178,2023-08-11 09:00:00,25.550245,0,12.959999,1.9386592,0,60
3179,2023-08-11 10:00:00,27.560246,0,13.679999,1.08,0,60
3180,2023-08-11 11:00:00,29.040245,0,14.4,0.35999998,0,60
3181,2023-08-11 12:00:00,30.080246,0,15.119999,1.0182338,0.3,59.81818
3182,2023-08-11 13:00:00,31.070246,0,15.119999,1.9386592,3.9,57.63636
3183,2023-08-11 14:00:00,31.620245,0,14.759999,2.7416782,6,56.363636
3184,2023-08-11 15:00:00,31.940245,0,14.4,2.5455842,0.3,59.81818
3185,2023-08-11 16:00:00,31.960245,0,11.879999,2.9024127,0,60
3186,2023-08-11 17:00:00,31.580246,0,9,2.8116899,2,58.78788
3187,2023-08-11 18:00:00,29.790245,0,5.7599998,3.396233,3,58.18182
3188,2023-08-11 19:00:00,26.930244,0,7.5599995,4.802999,1,51.07879
3189,2023-08-11 20:00:00,24.720245,0,7.5599995,5.00128,0,0
3190,2023-08-11 21:00:00,21.520245,0,8.64,3.8939953,0,0
3191,2023-08-11 22:00:00,19.810246,0,9.36,2.968636,8,0
3192,2023-08-11 23:00:00,18.990246,0,9.36,1.8,24,0
3193,2023-08-12 00:00:00,19.110245,0,9.36,0.71999997,37,0
3194,2023-08-12 01:00:00,19.030245,0,9,1.08,67,0
3195,2023-08-12 02:00:00,18.780245,0,9,2.9024127,55,0
3196,2023-08-12 03:00:00,19.200245,0,9.36,3.9763298,57,0
3197,2023-08-12 04:00:00,19.250246,0,10.440001,3.0758414,43,0
3198,2023-08-12 05:00:00,19.340246,0,10.799999,3.096837,36,25.963634
3199,2023-08-12 06:00:00,20.940245,0,14.4,3.7064266,23,46.060608
3200,2023-08-12 07:00:00,23.130245,0.4,18,2.968636,13,52.121212
3201,2023-08-12 08:00:00,24.570246,0.7,24.48,7.208994,15,50.909096
3202,2023-08-12 09:00:00,25.470245,0,26.64,11.113451,20,47.878788
3203,2023-08-12 10:00:00,25.740246,0,25.199999,7.92,71,16.969696
3204,2023-08-12 11:00:00,26.730246,0,30.239998,9.47012,81,10.909091
3205,2023-08-12 12:00:00,28.260244,0,44.28,8.707238,50,29.69697
3206,2023-08-12 13:00:00,27.370245,1.7,42.12,9.504273,18,49.090908
3207,2023-08-12 14:00:00,28.300245,0,40.32,10.514218,16.800001,49.81818
3208,2023-08-12 15:00:00,28.960245,0.3,28.8,9.659814,22,46.666668
3209,2023-08-12 16:00:00,28.050245,0.3,39.6,11.631956,23,46.060608
3210,2023-08-12 17:00:00,27.530245,0,26.64,7.5685663,36,38.181816
3211,2023-08-12 18:00:00,26.500246,0,19.8,3.6,13.500001,51.818184
3212,2023-08-12 19:00:00,24.160246,0,9,4.68,14,42.88636
3213,2023-08-12 20:00:00,23.990246,0,10.440001,5.0528407,13,0
3214,2023-08-12 21:00:00,23.040245,0,9.72,3.7064266,8,0
3215,2023-08-12 22:00:00,21.740246,0,8.64,2.8116899,50,0
3216,2023-08-12 23:00:00,21.530245,0,8.28,0.5091169,45,0
3217,2023-08-13 00:00:00,21.350245,0,9,4.1046314,35,0
3218,2023-08-13 01:00:00,21.220245,0,8.64,2.8799999,34,0
3219,2023-08-13 02:00:00,20.120245,0,7.2,1.609969,36,0
3220,2023-08-13 03:00:00,19.530245,0,7.5599995,1.2979984,29.1,0
3221,2023-08-13 04:00:00,19.550245,0,7.5599995,2.0991426,31,0
3222,2023-08-13 05:00:00,19.370245,0,7.2,1.2979984,33,26.322222
3223,2023-08-13 06:00:00,20.870245,0,8.64,2.2768397,24.900002,44.909092
3224,2023-08-13 07:00:00,22.500246,0.1,10.799999,3.319036,23,46.060608
3225,2023-08-13 08:00:00,24.350245,0,13.32,4.2136917,23.400002,45.81818
3226,2023-08-13 09:00:00,25.930244,0,18.72,4.510787,65,20.60606
3227,2023-08-13 10:00:00,26.760244,0,19.8,3.2599385,42,34.545456
3228,2023-08-13 11:00:00,28.320246,0,23.039999,3.219938,48,30.90909
3229,2023-08-13 12:00:00,29.180244,0,38.519997,2.7416782,38,36.969692
3230,2023-08-13 13:00:00,29.670246,0,39.239998,2.0364676,12,52.727272
3231,2023-08-13 14:00:00,28.890245,0.3,39.6,3.7585104,16.5,50
3232,2023-08-13 15:00:00,28.250246,0,37.8,3.7585104,20.400002,47.63636
3233,2023-08-13 16:00:00,26.640245,1.2,24.48,1.2979984,25,44.848488
3234,2023-08-13 17:00:00,26.070246,1.4,19.44,3.0758414,26.400002,44
3235,2023-08-13 18:00:00,25.420246,0.8,16.199999,5.0142193,25.2,44.727276
3236,2023-08-13 19:00:00,23.390245,0,12.24,4.510787,14,41.484005
